10000 19994
423 7523 7323
423 9151 1583
423 9318 -19679
423 9901 5606
424 902 -8882
424 2128 12187
424 2425 4902
424 2760 -6613
424 2872 8819
425 1286 19685
425 3658 -17595
425 6379 -12292
425 6699 11494
425 8168 -10904
426 6548 -19261
426 7465 12815
427 5625 14014
427 6720 7754
427 7955 1297
427 9253 1561
428 4055 -9317
428 4200 -3391
428 7872 -8776
428 9053 10750
429 5826 10023
429 5861 19359
430 2157 -1229
430 6563 17594
430 7609 13952
431 7180 -8217
431 7603 2391
432 1489 -6126
432 2607 7246
432 4865 -16386
432 5449 6546
432 6874 -14423
432 7584 6955
432 9322 16549
432 9625 8544
433 983 -19139
433 2040 2999
433 2800 -6426
433 8150 -16282
433 9070 7402
434 5171 -19941
434 6630 -9312
434 6693 5222
434 6762 -1056
434 8203 1953
434 9568 -12498
435 1464 -8618
435 2102 568
435 2916 -6404
436 1082 6768
436 1273 -4592
436 3549 19008
436 7091 15354
436 9750 -14298
437 6400 -15083
437 6770 -12380
437 9003 7527
438 728 -13234
438 1944 6626
438 6982 13612
438 8239 -12828
438 8493 7195
438 9589 6770
439 2278 4836
439 3269 9827
439 4011 -8266
439 4615 12213
440 2896 -6129
440 9153 11824
441 2947 -7463
441 5232 15887
441 6487 -1321
442 1892 -4555
442 4737 -13038
442 6110 15494
442 9309 -3514
443 1270 -3424
443 5935 -2436
444 3578 -272
444 5227 -11176
445 1177 -133
445 1252 -12966
445 7125 -1733
446 991 -13918
446 4683 6509
446 8830 5747
447 3628 4290
447 6077 -19087
447 8363 13079
447 8596 -1193
447 8610 15337
447 9402 -212
448 6263 -14619
448 6818 -16830
448 8112 -9621
449 3432 15376
449 4248 -434
449 5607 -9639
450 535 -7305
450 8889 1823
451 689 -6723
451 1612 -19395
451 3925 7275
451 7973 -15155
452 7949 6117
452 9508 -18396
453 1582 2722
453 3805 -15715
453 4028 -18018
453 6043 11596
453 6186 9686
453 8589 16141
454 1298 14019
454 2844 -19740
454 7315 -12378
454 7780 -15991
455 1559 -6608
455 1932 13784
455 6514 -321
455 7374 -1878
456 3855 -3257
456 4968 -8744
456 6605 -4386
456 7483 -7757
457 593 14106
457 2670 212
457 5577 -6252
457 8724 -2533
457 8798 19712
458 2372 -2961
458 5654 17694
458 9862 -3567
459 584 -17635
459 2583 -18670
459 4112 -1099
459 4569 -8204
459 7337 13570
460 1512 -8983
460 5887 -14159
461 7986 7827
461 8024 -18822
462 3621 15566
462 9477 1520
463 712 12391
463 1092 -9925
463 3836 -7511
464 2411 -13303
464 3643 -781
464 4548 -17248
464 4710 -8427
465 1064 -18783
465 5311 8740
465 5816 -140
465 6010 18681
465 6450 -377
466 2162 -3725
466 9079 16217
467 1175 -904
467 2445 6127
468 986 3458
468 3565 -7087
468 4990 84
469 1345 -4261
469 5109 8115
469 9694 10229
470 1636 -18093
470 3922 -15308
470 5330 -9143
470 5709 -5021
470 7175 16248
471 5924 3433
471 7547 -12259
471 7933 17138
472 3099 -6589
472 6167 -13813
473 567 18596
473 648 17458
473 3684 14621
473 9395 1122
474 3907 -3873
474 7688 15292
474 8593 -1973
474 9239 7266
475 3397 -19754
475 5014 14911
475 6900 -6848
476 5940 -13462
476 8882 5782
476 9261 -16609
477 2011 19226
477 5730 5255
477 9809 -743
478 768 -7251
478 1118 -10089
478 1590 6514
478 1603 12865
479 1913 -17844
479 7671 -2688
480 2663 3415
480 5316 5882
481 2789 -14870
481 6300 -13993
481 6443 -11286
481 7153 7160
481 8768 12612
482 3568 -9562
482 8043 9422
482 9583 -15038
483 2744 -6183
483 4470 -19044
483 4693 -1626
483 5576 11513
483 9973 6043
484 6861 -17445
484 8212 10404
484 9057 12357
485 3469 -13262
485 5421 -8628
485 5759 13241
485 6117 16583
485 9980 14887
486 3011 -2054
486 5496 1317
486 6324 -17257
486 9561 11547
487 1863 13009
487 5409 -2324
487 5675 1813
487 6087 -18737
487 8606 13969
488 2806 12592
488 2875 2392
488 5125 19081
488 9933 6635
489 527 -14377
489 2304 -17903
489 4492 2674
489 6387 -4500
489 6426 2643
489 6501 1764
489 9133 -91
490 3894 -12956
490 8708 -1805
490 9265 -1924
491 4607 6395
491 4741 -13412
491 9805 -6766
492 1375 -13643
492 3774 -9617
492 7489 11766
492 7504 9652
493 996 5615
493 1605 -5361
494 991 17293
494 2465 -18043
494 4465 7036
495 759 10648
495 5152 -8225
496 641 15025
496 663 1370
496 8767 2263
496 9352 14195
497 1818 -1962
497 3359 -6266
497 5102 9762
497 7047 10155
497 8233 -19775
498 1525 15170
498 4500 18976
498 9305 -9337
499 2374 16019
499 2587 7118
499 3265 13386
500 2363 -5796
500 3370 2358
500 4134 -6455
500 4837 8383
500 7784 9802
501 949 -19240
501 3313 -19373
501 8773 -18007
501 8836 -11408
502 8115 14608
502 8318 16876
502 8426 -10964
503 8155 12105
503 9427 6548
504 1727 5466
504 2300 -5991
504 2509 13318
504 2522 1069
504 9783 19351
505 2265 -15669
505 2426 -4643
505 5385 15921
505 6485 13212
506 1837 -15999
506 2771 8743
506 5047 -1741
506 5788 -11272
506 8821 3370
506 9011 -17049
507 1639 7798
507 7149 18625
507 8405 -11878
507 8648 6351
508 3803 11753
508 4515 -8544
509 5112 -19504
509 8373 -10781
510 4281 10195
510 5889 7412
510 7081 3120
510 8846 -18749
511 1627 3641
511 3080 -323
511 6273 -380
512 526 18582
512 2812 18098
512 5054 9548
512 8717 -3399
512 8930 -13944
513 4665 -14489
513 6790 -4600
514 885 -18421
514 2140 -19712
514 4651 1835
514 8164 19494
515 657 -18561
515 749 19195
515 3672 -5866
515 4844 -15031
515 6464 -7630
516 1214 -5207
516 3028 6980
516 5714 11445
516 9855 8872
517 2249 -15786
517 5597 1599
517 5791 -854
517 6529 -12053
518 570 -19654
518 4078 8182
518 6181 -19531
518 8142 8363
518 8934 4745
519 4535 15583
519 7257 8625
520 2844 14112
520 3964 12303
520 6181 4007
521 1366 5258
521 5537 -3296
521 7716 17966
521 9364 6171
522 1920 487
522 4248 7786
522 7569 -1777
523 4127 -17720
523 7027 -18382
523 9636 7610
524 888 -228
524 3895 -2348
524 4244 -16476
524 6685 -7088
525 684 -19141
525 1991 4624
525 7635 7624
525 9924 -6806
526 3584 10534
526 4410 -4709
526 5624 -3370
526 9164 12397
527 3169 19036
527 5959 3537
528 4043 -17705
528 5079 17090
529 8938 4270
529 9528 7058
530 660 17074
530 5417 13204
530 6424 11375
531 1382 2042
531 2185 1212
531 4342 10152
531 4790 -13388
531 7179 3586
531 8145 17548
532 796 16448
532 6557 14711
532 9898 6996
533 2260 -5722
533 8361 6494
533 9508 19154
534 2141 8410
534 2577 7813
534 7952 4169
535 1973 -17658
535 2435 -13187
535 3275 10704
535 3497 -8372
535 4525 -900
535 4680 -12604
535 6116 873
535 9817 -5453
536 2536 12830
536 4127 7997
536 4855 15849
537 3384 -1320
537 6747 -6557
537 7234 -7532
537 8438 -14949
538 3817 -17555
538 4401 -14841
538 5194 -12133
538 8838 19680
538 8960 9592
539 550 15704
539 2714 18882
539 4412 12095
539 4596 8244
540 2690 19472
540 6292 465
541 4716 -16196
541 5086 9209
541 5690 12704
541 7307 -7872
541 9857 13507
542 2822 532
542 7141 900
542 7961 7579
543 4723 -13889
543 4767 130
543 6553 1581
544 1696 -6537
544 2319 2988
544 5560 16392
544 5802 -2710
544 8492 17476
544 9510 493
545 2256 12521
545 4140 7957
545 4625 -9256
546 5057 13433
546 5205 2786
546 5679 -10007
546 8562 9489
547 7032 -10633
548 848 -9631
548 5081 -8144
548 7816 2574
548 8086 2436
549 549 -8230
549 5537 -4518
550 5330 -19749
550 5437 -5365
550 9946 14249
551 5660 -11628
551 8448 -15736
552 5806 14805
552 7905 14246
552 9223 4011
552 9486 17521
552 9817 -5284
553 1189 565
553 2162 16431
553 5310 -6213
553 6418 -19563
553 7248 14869
554 4276 -3020
554 5876 -12175
554 9028 -16445
555 597 -1820
555 5487 11970
555 7499 -11218
555 7723 10440
556 1583 18555
556 3127 -8292
556 3408 10823
556 3489 9208
557 2622 5602
557 6530 -12819
557 8421 -19897
558 974 17129
558 2929 1262
558 5041 6064
558 5658 -6779
559 1441 16535
559 2607 12672
559 5458 9619
559 6101 18528
560 1092 -4663
560 5810 19474
561 2699 8134
561 4204 8894
561 4207 -14077
561 8669 7052
561 8793 -6431
562 1527 12483
562 1628 -6586
562 3380 2976
562 6067 -17351
563 2134 16671
563 4871 6211
563 5962 9965
564 3426 8898
564 3875 10050
564 6047 16554
565 5624 5292
565 5829 -18040
565 6570 -7545
565 7395 9493
566 2540 4504
566 6733 3313
567 1077 -6579
567 4275 8246
567 5033 -13313
567 5486 -10868
567 8720 -1892
567 9357 16673
568 1738 7724
568 3726 -19028
568 6097 -6368
568 7588 -3521
568 8657 14552
569 1158 12464
569 3400 -8593
570 2466 5906
570 4142 16197
570 4314 398
570 5048 13228
571 3185 -10473
571 3337 -9836
571 5551 17618
571 6000 2599
571 7359 4618
571 9031 -4116
572 740 12439
572 1651 17963
572 4623 -19859
572 6914 -4099
572 9920 -6446
573 1421 -6018
573 1621 -11297
573 4136 16152
573 5876 10963
573 8638 14952
573 8906 18927
574 4251 18351
574 5815 11897
574 6319 -7788
574 7942 -7306
575 3167 -6960
575 6997 -16915
575 7993 7652
575 8085 3314
575 8974 13461
576 1257 -12019
576 2086 -7635
576 4422 4647
576 5192 -268
576 7406 -13212
577 2467 4526
577 3199 -10012
577 3411 -7662
577 4269 17917
578 3434 -18030
578 9940 125
579 2108 -11459
579 3027 -2026
579 3430 -6305
579 6047 -15884
580 3212 2774
580 9040 950
580 9868 -11902
581 4070 11840
581 7415 -17096
581 8400 -17299
581 9365 19711
581 9532 19906
581 9548 -18986
582 5002 -1183
582 5371 -12600
582 8603 -6278
582 9815 -15
583 758 232
583 930 -1832
583 6452 18589
584 2576 -2570
584 4193 -10902
584 8485 -14365
585 984 -18145
585 1047 -7122
585 4718 12882
585 4929 551
585 8740 -1189
586 832 -18691
586 1301 1978
586 1663 -11160
586 5220 19634
586 6687 11304
587 3545 10223
587 5047 -3411
587 7294 -13237
587 8155 9568
587 8510 7920
588 1889 1631
588 2423 11530
588 3363 -11386
588 3826 10653
589 7381 15857
590 3133 -4040
590 4940 -16103
590 5969 -12149
590 6516 8292
590 8731 -9016
590 9128 -6691
591 2961 -10238
591 5602 6362
591 5691 3414
592 2454 -14468
592 5181 -7559
592 8475 -6574
593 1300 -18914
593 5060 -18855
593 8268 15823
594 805 7446
594 1220 -15806
594 6408 -7447
595 2230 -6339
595 4917 -5023
595 6780 -11208
595 7142 17316
596 1354 -17500
596 4927 -976
596 7412 9440
597 6486 10797
597 8719 16343
597 9689 -19727
598 5560 -16029
598 6967 -18584
598 7622 -19659
598 9787 12606
599 1199 14431
599 6811 2170
599 8306 -15950
600 1301 17512
600 1647 18185
600 5185 -17107
600 5753 -9601
600 6550 -3859
600 8404 19257
601 2253 -14100
601 2537 -3842
601 9316 -3126
602 4516 15676
602 4550 -10289
602 4969 -11524
603 1746 -3563
603 2467 -9283
604 3389 17819
604 3484 -1360
604 6207 -16064
604 9344 5756
605 1908 6717
605 2833 -14645
605 3666 -14790
606 3996 6213
606 4193 19617
606 4563 6648
606 5905 -14742
606 8625 -4351
607 1599 8073
607 5437 -19868
607 9157 -16717
608 2244 -14967
608 3288 17974
608 3343 -9193
608 5928 -900
609 1185 5857
609 5676 17652
610 2831 11555
610 6742 16562
610 6783 15680
610 7661 -1210
610 9385 -9288
611 660 -9632
611 2388 -6883
611 2989 -982
611 8312 10753
611 8699 -10023
612 2466 15111
612 2470 14821
612 3489 -5976
612 6251 18821
612 7901 -3398
613 1899 3939
613 3211 -13558
613 6212 -15627
614 8135 18409
614 9287 -11368
615 3199 4028
615 4259 -12348
615 5058 16039
615 5659 697
616 653 -6737
616 5325 408
617 1484 -16016
617 2889 -16196
617 6926 -8446
618 2932 -1637
618 6248 -14539
618 8549 -13118
619 2958 -3712
619 5975 18679
619 7079 18499
620 6167 1150
620 7530 17617
620 8216 12367
620 8544 5135
621 1130 10049
621 1577 -11768
621 4578 13580
621 7439 13246
622 1196 525
622 4043 15980
622 9089 -6904
622 9843 1880
623 2516 -4409
623 2596 5333
623 4965 -15954
623 8507 15966
623 9471 -18622
624 1408 12735
624 1796 -8033
624 2271 19614
624 4057 14645
624 4856 -2095
624 8161 12321
625 1018 -10921
625 1628 16750
625 2944 -9884
625 2999 14308
625 4475 -2310
626 3790 -12048
626 6289 6023
627 2403 -13510
627 2946 16359
627 6955 -14453
627 9850 6156
628 2015 17217
628 8834 -11129
629 1277 -5023
629 7780 8544
629 8858 19426
629 9078 -6122
630 2351 -14644
630 2986 -929
630 4856 -7631
631 9290 -14109
631 9997 18652
632 2438 -10914
632 2919 -17221
633 1832 -4185
633 1965 -15144
633 3165 13309
633 8241 19152
633 8694 -13648
634 4457 10200
634 4503 -17271
634 6841 -8693
635 2954 -2068
635 8966 -14278
635 9029 7110
636 2394 17628
636 3842 17768
636 5662 8219
636 9660 -8339
637 1288 16998
637 1620 3943
637 1726 3287
637 6037 15670
637 6989 -1351
637 7768 11397
637 9721 12288
638 1700 -3983
638 3467 8289
638 9562 8840
639 2537 6636
639 2542 2041
639 5921 11947
639 6141 299
639 8082 -14389
639 8944 -14115
639 9099 19409
640 4878 12441
640 8015 2942
640 8048 19530
641 1556 12089
641 4796 -10383
641 6032 117
641 7475 3607
642 951 19848
642 3839 -14126
642 5101 14024
642 6873 6308
642 9731 -5942
643 1093 6242
643 6063 -9438
644 954 -14113
644 3937 -15070
644 6907 -10852
644 8647 1343
645 1690 -6450
645 6854 -7598
645 8939 1099
645 9449 7859
646 1805 -13690
646 6445 11233
646 7795 12477
646 8959 -2520
647 1330 -11829
647 3709 -2749
647 3877 13374
647 5753 -8543
647 8266 -6911
647 8913 13945
648 5021 -13766
648 5040 -18766
649 3059 -8692
649 6690 0
649 7847 2264
649 8049 -2480
649 9009 9007
650 2397 -6391
650 2665 -12613
650 3962 -19843
650 5150 18875
650 6478 -3493
651 3282 1118
651 4572 -1977
651 4777 14932
651 5864 17211
652 5487 9763
652 8481 13656
653 2361 -12830
653 5008 16828
653 7132 -19914
653 8860 19576
654 5744 9007
654 6102 -13523
654 8668 476
655 6645 11506
655 9222 13082
655 9425 -19999
656 1467 -14123
656 3708 -9813
656 9626 10545
657 6976 6483
657 8107 -17558
658 1204 -496
658 4087 17046
658 4377 16758
658 4865 14981
658 6930 3732
658 8547 -14222
659 1011 16090
659 1071 -5607
659 1953 -14447
659 6571 14978
659 7710 9418
660 2056 2564
660 9111 5500
661 2566 17053
661 6359 -7250
661 6601 -8134
661 7876 -2693
661 9600 12968
662 5164 -16076
662 9857 -15693
663 927 13593
663 4393 5792
663 8032 -5088
663 8175 4082
663 8383 16559
664 2285 -4355
664 3090 -7085
664 3391 -17486
664 4093 -9889
664 4218 1612
664 6493 14200
664 9381 1558
664 9936 10599
665 1113 -2050
665 2764 -12170
665 5660 10973
666 692 -7508
666 6264 2995
667 1849 1737
667 4305 8919
667 4387 15977
667 5430 18821
667 7050 13179
668 1845 1105
668 4102 16507
668 4588 -11840
668 4744 -756
668 7889 -15660
668 9580 1630
669 4074 -678
669 5099 4012
669 5920 4797
669 7504 2725
670 891 10889
670 1913 -10376
670 6238 -9884
670 8473 11417
671 1819 -3751
671 5500 6592
671 6022 2315
671 6851 -7111
671 7175 -19641
672 3085 7118
672 3516 -10499
672 3689 -2061
672 4527 -6069
672 7332 -2300
672 9403 11902
673 2875 628
673 9688 -8682
674 4725 5973
674 9057 -4935
675 3506 7413
675 4497 -7366
675 9175 -12794
675 9497 -9404
676 2511 -17254
676 2767 -12084
676 6564 11924
676 7411 -11328
677 4628 1808
677 6787 -9923
677 7893 3637
677 8024 3663
678 1281 -17288
678 2323 -7493
678 2461 1235
678 3771 -14287
678 5058 -1855
678 8032 -19226
679 3675 -4773
679 4772 19576
679 8942 -19792
679 9509 9517
680 7395 8246
680 8115 -11894
681 2708 8122
681 3342 9522
681 6080 13146
682 1335 -5504
682 1719 -18520
682 2675 -16056
682 4252 -6122
683 5085 -5098
683 7098 -14903
683 9671 17851
683 9713 3494
684 8032 -8352
684 8658 8537
685 1111 -2647
685 9835 -5424
686 4116 -19865
687 1388 14520
687 2416 14057
687 4273 -4208
687 5806 15159
688 5856 -4375
688 8661 -4766
688 9873 -10182
689 9201 3842
689 9303 16040
690 4003 -15803
690 4702 712
690 4878 -7093
690 6278 -4967
691 1424 5954
691 4929 18224
691 8568 -18342
692 3209 5749
692 6280 -18716
692 8527 -3720
692 9234 -4253
693 3187 19860
693 4725 -19799
693 8954 -334
694 2033 17309
694 3082 -916
694 4028 -4625
694 4884 14474
694 9781 -3062
695 2944 0
695 8190 9924
696 9621 12892
697 2088 -19672
697 7526 -2571
697 8806 19812
697 8849 -5601
698 4141 -18897
698 4271 14143
698 4482 -3893
698 7896 -6026
699 2065 -17975
699 6476 -14801
699 7711 -6873
699 8203 -9360
700 1358 -18442
700 1622 934
700 3342 -8420
700 6072 -16562
700 7621 12001
700 9547 16917
701 1644 -8932
701 2404 -16223
701 4147 -12059
701 6177 1836
702 1283 -14483
702 5785 -12047
702 6176 -11643
703 3736 5991
703 3858 -158
703 6748 -12547
703 7365 -17006
703 9370 -18311
703 9932 -12027
704 1816 15767
704 3878 14597
704 4553 14758
704 5880 -17936
704 6771 18044
704 8534 -480
705 1083 18410
705 1491 4018
705 1817 -12383
705 2292 9066
705 6706 -6838
706 5982 -13190
706 7641 -12180
707 1812 1208
707 2275 -7252
708 1781 -3494
708 5933 19710
708 8928 10185
709 1710 -15608
709 5589 -8142
710 1139 12789
710 3114 6020
710 4685 -7403
711 3044 -18537
711 3454 4347
711 7863 6739
711 8805 -7218
711 8951 -3635
711 9639 -8855
712 4276 -4178
712 4944 -2420
712 8464 8494
712 9821 -19351
713 1349 3833
713 5705 -2329
713 5719 -13486
713 5945 12519
714 1132 12999
714 1327 11993
714 4874 -9827
714 8017 9601
714 9285 -16780
715 839 1973
715 2831 -12623
715 4076 5136
715 7757 -7860
716 1518 10303
716 4503 19237
717 4030 -2992
717 4222 -1522
717 7932 10211
718 1455 -11772
718 3044 -18113
718 3454 -9199
719 4671 6043
719 7006 -8225
719 8986 658
720 3833 -16963
720 5710 -4576
721 2593 12064
721 8989 -10087
722 1264 11055
722 3834 -19958
722 7018 9710
722 8719 2947
723 1840 -1615
723 5264 5682
723 6653 12378
724 2331 3270
724 3087 3043
724 6833 -16828
724 9860 781
725 4399 18567
725 8614 -10190
726 2941 -8103
726 4254 10586
726 5388 -4715
726 8320 11123
727 3436 5080
727 4517 -16323
727 5042 -15680
727 9987 4668
728 995 14544
728 3198 19782
728 8947 13943
728 9485 12694
729 4647 -4423
729 4719 7244
729 4850 17790
729 5825 2551
730 1431 -2213
730 4787 -18821
730 7945 -14815
731 1673 -17763
731 5652 1115
731 8192 16861
732 783 15639
732 3107 4534
732 7323 6063
732 9173 -3370
732 9462 -18308
733 1344 179
733 2293 12909
733 2445 3944
733 5972 8427
733 7684 -6510
734 1852 14827
734 4730 9558
734 9174 -12307
735 3661 -7538
735 6005 -10833
735 8348 -12449
736 2161 -11630
736 8278 18729
736 8978 14418
737 1401 17988
737 5697 10065
737 7726 19752
738 756 5285
738 1487 11142
738 1654 16911
738 7427 -19656
738 9004 -15062
739 845 -661
739 2683 9953
740 6559 -18763
740 6882 11374
740 7362 -11862
741 4419 -7132
741 7786 -2438
741 9551 -6084
742 775 -5647
742 2594 -1881
742 5808 -3868
742 6594 12322
743 1493 10893
743 2635 10550
743 8988 -5203
744 1424 18078
744 1468 8739
744 2615 -158
745 5852 -9384
745 6348 8146
745 8149 -3666
745 8870 -8051
746 1501 -13169
746 7968 2522
746 8717 -14123
747 4093 16403
747 9780 7759
747 9815 48
747 9849 -13395
748 915 10575
748 1188 12510
748 2178 -3395
748 2187 16296
748 7334 -18779
748 9932 3416
749 4699 -4603
750 5792 -14447
750 6169 6237
750 8583 19378
751 2111 4488
751 3793 -19856
751 6302 -1760
751 6717 16173
752 937 -758
752 4116 -4841
752 5610 12069
752 8096 -5584
752 8097 -18424
753 6807 5902
753 9717 -15934
754 3527 14327
754 4694 -8501
754 5089 3942
754 6884 17107
754 7237 19492
754 8746 13078
755 4174 -11204
755 4859 4365
755 9279 4416
755 9523 1554
756 4493 14290
756 5062 1768
757 1038 4823
757 1263 19220
757 6369 -17166
758 2014 -7122
758 5436 5464
759 3012 -8611
759 4980 19417
759 6785 5066
760 3117 17224
760 6143 -5604
760 7393 -13955
761 2032 13102
761 2550 -19686
761 3108 1693
761 5494 10626
762 1270 114
762 3588 -6866
762 6979 -7201
763 4325 7642
763 6438 2571
763 7924 -3158
763 9416 -13943
764 1543 -8797
764 2563 2760
765 4109 -17373
765 8027 16261
765 9398 -480
766 1000 5476
766 2453 19332
766 3006 -2130
766 6750 -14475
766 7935 -17836
766 8465 14059
767 1223 -15493
767 1607 -10179
767 2314 14768
767 2740 6043
767 5398 -16427
767 8728 10914
768 2298 -14060
768 3945 5582
769 1724 19495
769 7525 16119
769 9134 -7381
770 1890 -16153
770 2464 -10904
771 3132 17055
771 5688 600
771 8019 9655
771 9301 9824
771 9438 -2284
772 2778 502
772 2991 11865
772 3585 3773
772 5372 11325
772 5877 6762
773 1296 896
773 1520 -13603
773 5973 -4286
773 6134 13889
773 8257 14983
774 2354 13521
775 1227 624
776 2201 4955
776 5441 13862
776 7319 -11168
777 1790 5735
777 3570 19348
777 5079 13229
777 7861 -17574
777 9269 -6816
778 3042 -3295
778 3584 19546
779 4405 -15939
779 4639 17244
779 4802 4730
779 6744 378
780 3837 3995
780 8350 -15427
781 4015 -14049
781 4295 10933
781 6689 -14208
782 2082 -11956
782 3444 -14746
783 3454 11647
783 5242 19735
783 6210 -5504
784 3721 -19571
784 4514 966
784 5296 -17065
784 9460 677
785 2021 19186
785 2314 -9118
785 2431 12067
785 8336 7247
785 9703 15370
786 1657 -18570
786 3932 -5839
786 6497 -1115
786 9769 17374
787 1780 -2804
787 3281 1113
787 6160 -7431
787 8343 -2522
788 960 5967
788 1319 7159
788 1621 7396
788 4247 -18635
788 7234 14
788 9769 -15026
789 1689 -11180
789 2840 -12900
789 3983 -4521
789 4384 -6731
789 5260 16166
789 5298 5600
789 9661 -11806
790 862 -9496
790 1509 1596
790 8598 -6536
791 877 -18484
791 3170 -9577
792 2725 4057
792 5035 15722
792 5851 -1859
792 7259 11521
792 8474 14817
792 9701 -10813
793 3177 4147
793 4094 -1018
793 8905 -17654
793 9982 -15351
794 1832 -4792
794 2510 -984
794 5387 -18229
794 6906 -1094
794 7823 -11021
795 1079 -10580
795 4624 16179
795 6735 -16317
795 7434 -13919
795 9254 -1559
796 2332 -187
796 6096 1605
796 6984 7503
796 7835 -3153
797 3025 11942
797 6390 2064
797 7550 -18849
797 9669 -2502
797 9752 -8774
798 1235 13468
798 7245 10253
799 951 -17414
799 2876 -808
799 5666 -8425
799 6357 -17938
800 880 285
800 6394 -18099
800 7683 -6577
