10000 19996
458 9143 1370
459 718 5190
459 7394 11119
459 8750 2407
460 1572 14918
460 2653 7543
460 5630 2474
460 6577 14875
461 1288 10977
461 3401 14951
461 3836 4950
461 5955 19473
461 8693 16273
462 8298 12132
463 1284 943
463 7764 4579
463 7839 17799
463 8709 5141
464 4001 5415
464 9302 18653
465 1541 10746
465 2677 9623
465 5060 17181
466 872 19935
466 2930 4452
467 2343 8053
467 3929 18232
467 4317 1487
467 4413 19219
467 9706 18471
468 6145 11358
468 7484 16864
468 8578 13231
468 9051 16876
468 9640 14481
469 1303 2800
469 2173 8054
469 4778 2872
469 5402 21
469 8617 10067
470 2218 430
470 5532 11655
470 7994 16665
471 2176 5166
471 4569 6836
471 5813 10477
471 8546 3396
472 1834 2573
472 2743 10618
472 3028 18740
472 4487 13992
472 6148 7127
472 7503 3163
472 8831 1932
473 950 8652
473 3220 6993
474 2136 2643
474 2210 5417
474 8747 9953
475 5256 1481
475 8200 12798
476 2198 2598
476 2748 6112
476 4449 12568
476 5645 10475
477 2487 12263
477 2830 14038
477 4270 2849
477 4402 2833
477 5728 17248
478 1314 11781
478 2256 13178
478 7544 15612
478 8332 16811
479 2473 9823
479 4868 699
479 8343 5953
480 900 10918
480 2295 19002
480 5811 10056
480 6084 3779
480 6978 19444
480 7134 4605
481 1131 12469
481 2291 16040
481 9743 18521
481 9786 18819
482 909 7640
482 5636 8305
482 6514 4334
482 7038 591
483 627 1204
483 4922 1891
483 6221 19447
483 7101 2493
484 992 19234
484 2135 8408
484 2544 9054
485 555 2866
485 3766 17681
485 6746 8223
485 6911 14685
485 8722 11554
486 2659 17018
486 7013 1651
486 7835 10862
487 732 10905
487 1169 7379
487 7095 1049
488 495 17290
488 3991 16859
488 4164 2830
488 6115 13999
488 8291 17795
488 8686 3988
489 2020 9762
489 7145 9633
489 8499 19663
490 3391 557
490 7804 10508
491 772 18519
491 1057 19421
491 2794 7459
491 3507 3792
491 4405 5030
491 5522 17337
491 6587 12472
492 5237 18166
492 5878 8044
492 6430 2733
493 3240 3845
493 7292 14380
493 9769 5017
494 871 11241
494 1720 2643
494 3609 9868
495 4168 5825
495 4809 3555
495 6201 6343
495 9340 19688
496 7355 12651
496 9119 7173
496 9663 16574
496 9758 17730
497 2754 25
497 3691 521
497 4356 14779
497 5043 10019
497 7031 10218
498 4657 15863
498 6334 6567
498 6793 14780
498 7868 5445
499 5210 3347
499 8464 978
500 3891 10748
500 4006 7837
500 7151 9613
500 9040 11834
501 1917 10176
501 2211 4815
501 3052 5389
501 5736 14511
501 5932 775
502 628 5279
502 966 9747
502 7651 17899
502 9136 12174
503 5531 19340
503 6400 16666
504 1672 3176
504 2512 3283
504 6769 724
504 9556 5154
505 1337 5535
505 2504 10071
505 2663 8807
505 7693 15828
505 7868 13779
506 2383 10804
506 5298 8927
506 6292 12530
507 2521 15130
507 4378 15966
507 6867 7742
507 7831 2861
507 9593 13477
508 3883 3695
508 4337 5558
508 4518 5562
508 4527 1894
508 7627 14071
509 5106 9103
509 6740 16659
509 7630 9009
509 7990 9034
510 2114 17174
510 2168 4934
510 6915 10376
510 7073 2755
511 2725 19422
511 6741 16918
511 9087 15160
512 1273 11422
512 7548 1964
512 9949 15792
513 2273 5336
513 4235 15672
513 4824 15683
513 5774 8873
514 2045 15612
514 3863 1217
514 5595 16337
515 701 14016
515 8544 16088
515 9862 9511
516 579 8708
516 704 121
516 3012 13882
516 3461 13343
516 7151 10924
517 2459 2203
517 4520 7332
517 4895 10715
517 4973 7466
517 9633 16346
518 1058 9991
518 4584 18435
518 5346 12860
518 7557 17623
518 9799 299
519 3349 11903
519 5523 10069
519 5828 15008
519 7018 18567
519 9237 4847
520 3796 5758
520 3980 3111
521 2587 1245
521 3906 462
521 4749 1679
521 6129 14987
521 9853 14503
522 836 16351
522 1315 6612
522 4866 3709
522 9366 4741
523 1863 8187
523 5914 8547
523 9856 5240
524 2266 19039
524 4950 8578
524 5332 18606
524 7184 9288
525 2117 14008
525 5563 2194
525 6526 18570
525 8164 18436
525 9093 3647
526 3280 7651
526 7470 7990
526 8132 19368
526 9852 10230
527 2185 3051
527 7799 11126
527 8183 18102
527 9350 5223
528 2639 202
528 4291 9261
528 4368 11708
528 8462 1205
529 4976 5320
529 5624 12835
529 6252 1159
529 7533 851
529 9482 15113
530 1467 488
530 3064 743
530 3529 16001
530 8329 1536
531 6738 9607
531 8381 8996
532 1245 12813
532 2106 16137
532 5651 11564
532 6257 19308
532 8820 13334
533 1137 18917
533 6729 838
534 3274 2911
534 5488 9434
534 6175 14674
534 7239 4099
535 4623 789
535 8055 7880
536 6446 19640
536 8469 18083
536 8634 6629
536 9036 2216
536 9826 18948
537 8744 206
537 9435 507
538 4690 7492
538 7829 11389
538 8587 6621
539 7989 880
539 9197 11812
540 1242 17060
540 3222 1102
540 3786 12513
540 4941 8858
540 5175 18594
541 906 1193
541 1618 19891
541 6901 12437
541 7136 11320
541 7214 674
541 9148 18122
542 3302 8978
542 6841 5194
542 6850 12142
542 8673 13044
543 4114 18122
544 813 11233
544 1662 18986
544 3624 19698
544 6576 1228
544 7072 3784
545 3890 9255
545 8357 7489
545 8581 4765
546 4654 12540
546 5771 17987
546 6934 17785
546 8798 1335
547 4144 14100
547 6749 178
547 7037 9170
547 8017 16650
547 8804 3138
548 1245 13342
548 1252 4190
548 1961 10659
548 4527 19349
549 2189 16371
549 2673 18213
549 2902 14412
549 4889 2724
549 8740 16814
550 1597 2827
550 4510 10991
550 6167 8879
550 8309 11148
551 2735 14979
551 6395 17035
552 3143 14576
552 6269 5017
552 6372 8810
553 2338 5372
553 2835 4154
553 6882 15998
553 8624 10536
553 8905 3461
554 6365 12514
554 7515 5355
554 9178 1846
555 1195 5564
555 3299 10219
555 5910 13251
555 6578 10233
556 3610 3472
556 3766 2441
556 6153 3165
556 6983 749
556 7866 15166
556 8888 18226
557 2770 5913
557 5418 12645
557 5731 5593
557 7629 12075
557 7943 2404
558 3772 8321
558 4082 13613
558 4792 15413
558 6921 16796
559 2427 6700
559 4147 7798
559 6779 14857
559 6924 6290
559 8304 909
560 2837 8388
560 8634 1263
560 8943 16204
561 3040 1500
561 4784 5964
561 5230 5882
561 8982 9738
562 1264 7402
562 3424 15997
562 6247 7653
562 9489 11362
563 750 5668
563 2359 4229
563 3990 16034
563 6911 5976
564 655 15520
564 688 14288
564 2748 16365
564 8353 15530
565 1517 14202
565 1682 19831
565 1929 15070
565 2878 2951
565 4519 10612
566 1317 16296
566 5173 10511
566 5377 4819
567 6359 10440
567 6581 17310
567 8593 10647
568 1480 738
568 6289 4474
569 3738 7529
569 4889 9523
569 5339 16824
569 6185 7015
569 8069 9979
570 1123 17680
570 4925 18299
570 7817 18535
571 2107 9859
571 2147 2648
571 4555 13519
571 6326 6590
572 3457 17551
572 4575 2540
572 4854 15076
572 5241 9351
573 4430 14560
573 7908 15388
573 9869 8130
574 834 2475
574 6228 1187
574 8368 3380
575 3109 8728
575 3964 19519
575 7272 1677
575 7666 2514
576 7157 19155
576 8022 2308
577 5156 104
577 7012 5380
577 8066 17660
578 1450 12350
578 1765 13805
578 2561 18123
578 3079 8198
578 4724 6579
578 7390 147
578 7738 9872
578 8362 11141
579 917 17012
579 4186 16
579 6288 5183
579 7130 9164
580 973 9246
580 1794 10224
580 4731 5110
580 6971 5961
580 7712 13710
580 8208 10390
581 4038 5580
581 5502 15996
581 6128 3083
581 8028 2229
581 9566 19283
582 3901 13253
582 6101 12726
583 1210 15173
583 4476 15473
583 4602 7547
583 6389 5146
583 8347 13478
583 9132 8144
584 2485 11513
584 3023 12410
584 5994 6337
584 6254 9942
584 6574 13536
585 1129 7185
585 2255 771
585 3915 4750
585 4109 5010
585 9100 16329
586 2288 13796
586 2693 17127
586 3557 11074
586 4401 15113
586 4615 13068
586 4766 6334
586 8842 11005
587 1656 3677
587 2036 4294
587 2105 15389
587 3450 19702
587 3612 17516
588 6547 18795
588 9918 14785
589 2223 4229
589 3458 3247
589 4702 19650
589 6692 10564
589 7887 11170
589 9839 6274
590 3162 7945
590 7907 6876
591 1395 13052
591 2238 2175
591 2519 15681
591 3258 14569
591 5910 8524
592 1725 5706
592 1929 12810
592 3533 9114
592 7267 14827
593 4186 17794
593 5005 5087
593 5684 3433
593 8385 19593
593 9158 11260
594 5994 8582
594 6038 7815
594 7035 7831
594 8529 10692
595 5167 17653
595 7494 10319
595 8608 391
596 1458 4849
596 2638 6787
596 3821 5109
596 3950 14138
596 4236 1268
596 8447 13941
597 4729 11483
597 6446 19821
598 3381 19492
598 6214 18360
598 8369 7488
599 1551 6488
599 2439 1994
599 5213 17408
599 5457 15741
600 2036 19286
600 6947 12642
600 7630 12263
600 7902 11894
600 9263 1848
601 2178 7595
601 4067 12608
601 5859 15676
601 6902 7664
601 9893 5213
602 878 14613
602 5577 2626
603 759 13019
603 1171 10984
603 4789 3726
603 5596 3749
604 5489 4798
604 6862 14164
604 8127 15467
604 8832 13635
604 9443 6175
605 1121 10361
605 1995 10786
605 5820 719
605 5889 14446
605 9853 9042
606 5340 17760
607 8326 11211
607 8619 19879
608 2211 14098
608 5465 18713
608 7440 13378
608 9597 18001
609 6650 12957
609 7056 6173
609 8528 9882
610 958 6760
610 2061 751
610 3857 12787
610 5381 10986
611 1109 1024
611 2982 13634
611 4097 5966
611 6580 13128
612 650 4916
612 7087 18466
613 1838 19991
613 3935 19303
614 3741 9486
614 4466 4233
614 6922 8657
614 6924 592
614 7762 4630
614 9313 3222
615 4898 15873
615 5530 8266
615 6193 443
615 6818 11715
616 5458 16513
616 6132 11102
616 6175 14463
616 8001 5379
616 9649 6302
617 717 5949
617 1248 14795
617 2679 11516
617 5719 5928
617 7304 2214
618 3467 17491
618 7071 11486
618 7547 12758
619 2295 8618
619 5436 18745
619 8585 5807
620 1770 16670
620 2177 1018
620 3761 18989
620 5521 13898
620 7581 7083
621 1060 2331
621 3197 11089
621 6883 16546
621 7065 4588
622 1076 19835
622 1369 13893
622 5211 19591
622 5644 15945
622 5984 12953
623 720 10418
623 1494 18389
623 4028 12991
623 4949 12408
623 9272 13007
624 1983 18403
624 2964 15044
624 4913 19528
624 8587 3000
624 8634 18455
624 9715 9511
625 1257 17576
625 2969 10809
625 4304 8775
625 6244 11580
625 6327 12823
625 7684 7755
626 719 6680
626 1866 15282
626 4438 14061
626 6278 14320
627 678 9551
627 3595 19589
627 4610 11610
627 7599 14622
627 9784 11258
628 1510 7515
628 2927 7591
628 4162 2276
628 6593 11460
629 3233 11650
629 3904 17457
629 7929 1492
630 1243 18308
630 3565 8371
630 4201 9585
630 7970 17781
630 9402 13792
631 1615 8565
631 5211 7324
631 6060 11025
632 735 7175
632 3465 438
632 3959 3727
632 5506 19214
632 7724 9791
633 3040 8617
633 9527 8000
633 9923 9904
634 741 266
634 2872 1136
634 2873 16852
634 5346 15868
635 3459 10965
635 7720 13992
635 8838 1416
636 1471 6884
636 5856 9448
636 7511 4207
637 3268 6280
637 3625 4932
637 4267 15981
637 5757 5744
637 6519 19886
638 972 4024
638 8798 15786
639 3002 9018
639 3812 10139
639 4024 11145
639 6363 17966
639 6795 15698
640 1983 5533
640 8724 7570
641 2526 19168
641 3884 7298
641 5335 10828
641 5581 15307
641 6399 3932
641 6976 7660
641 7105 9492
641 8603 4952
642 1449 18408
642 3059 11911
642 5231 15554
642 6512 6254
642 7887 13946
643 3054 65
644 1423 5431
644 4308 15101
644 9334 1430
645 4068 690
645 9889 12609
646 1705 6346
646 3612 7672
646 5706 9452
646 8037 17010
646 8309 759
647 5628 16521
647 8179 15128
647 9995 8271
648 5401 15511
648 6211 1182
648 6700 5264
649 1424 182
649 2358 6092
649 5545 15541
649 7910 18154
650 4708 1041
650 5362 13305
650 7913 4848
651 3398 12611
651 5576 19728
651 9328 19025
651 9329 10692
651 9905 13631
652 1766 9985
652 4810 18122
652 5878 17740
652 8463 3320
653 5185 7267
653 8626 11176
653 9739 13154
654 3336 19926
654 7251 13574
655 666 9979
655 5066 11404
655 9857 13269
656 4014 13067
656 5085 7785
656 9221 15788
657 1918 8891
657 2510 6419
657 6839 12374
657 9063 4309
657 9693 8052
658 761 12224
658 2794 10833
658 4146 17109
659 2322 4748
659 4664 15416
659 5163 4981
659 7203 15668
659 7821 15726
659 9705 17470
660 1040 18485
660 4347 10705
660 4974 16953
660 6040 21
660 6469 16304
660 7898 9677
661 1679 12038
661 3280 16528
661 7041 15146
661 7366 6387
661 7427 12617
661 7529 5671
662 2898 10747
662 6409 12609
662 6612 19879
662 7430 3909
663 1016 16696
663 1208 15688
663 3466 4067
663 6427 13239
663 7669 10938
663 8194 13165
663 9661 15899
664 3386 18085
664 4026 907
664 4118 14530
664 5502 1483
664 6614 5990
664 8530 11788
665 5162 8869
665 5903 15157
665 5963 4681
665 7376 6904
666 4043 8775
666 8998 9373
667 1644 1544
667 1816 17224
667 1940 3418
667 6531 9560
667 9597 19716
668 1728 18911
668 5089 6286
668 5170 7900
668 7981 11756
668 9484 5472
669 2904 10250
669 4688 14207
670 1869 11112
670 5025 9920
670 7801 12781
671 4311 14934
671 5225 11712
671 5969 5372
671 8627 10782
671 9412 11699
671 9761 13528
672 820 8467
672 7780 13344
672 8206 3771
672 9792 536
673 2991 10987
673 6028 3163
673 7792 6030
674 2299 11933
674 3106 19369
674 5553 3289
674 8713 11319
674 9885 7971
675 902 339
675 5453 4496
675 5903 8847
676 722 2378
676 4506 12149
676 4598 1850
677 1573 10423
677 1990 9972
677 4255 12127
677 5521 13974
678 5227 15280
678 8375 19418
679 2280 8200
679 4261 4114
679 5945 17294
679 8749 11380
680 1357 19981
680 1827 9913
680 2295 16852
680 7419 11921
681 1844 19296
681 3369 16296
682 5515 16807
682 5848 15493
682 6131 899
682 8623 395
683 1951 1193
683 4837 16979
683 5262 14827
683 5649 14573
684 3298 17770
684 8493 13807
684 8774 2750
685 1265 972
685 2800 15206
685 5538 283
685 5759 9518
685 6995 9738
686 2671 11424
686 4236 12640
686 8265 10115
687 4001 4630
687 4839 9049
688 5066 15949
688 6537 8151
688 9322 8172
689 1167 9593
689 3635 17329
689 5133 579
689 7815 18751
690 3311 19544
690 3975 6026
690 5978 9181
690 6210 4000
691 835 9526
691 1930 12112
691 3884 4986
692 2436 3762
692 6511 2355
693 2794 11376
693 6329 7827
694 1120 15269
694 4850 13018
694 7314 12826
694 7398 19689
694 8965 17073
694 9311 7022
695 1444 16560
695 2571 4727
695 6888 15079
695 8646 3477
695 9251 13019
696 1469 7154
696 4800 16746
696 6799 7674
697 1748 4379
697 2524 14549
697 7588 15014
697 8520 6265
697 9848 8998
698 6139 6709
698 7500 10092
699 1649 7604
699 6626 1438
699 7534 16895
700 780 9210
700 1325 6982
701 3288 4854
701 5909 12286
701 6575 9341
702 1914 6439
702 3814 4301
702 4769 5215
702 7119 16722
702 7593 3640
702 8535 12946
703 2199 13215
703 3217 11888
703 5456 1134
703 5603 8714
703 8738 16420
703 9515 11155
704 896 16370
704 5491 5426
704 7105 637
704 8759 375
705 1464 4861
705 2387 10374
705 5207 18670
705 8280 4021
705 9245 3257
706 4728 18710
706 6652 10922
706 7808 14596
706 8822 7934
706 9421 13951
707 2840 12662
707 8709 17426
707 9050 2995
707 9187 18961
707 9283 5945
708 2851 6952
708 3820 7573
708 3883 15824
708 6769 10639
708 8230 10850
709 1780 19936
709 3417 2072
710 1176 11135
710 6896 15197
710 7122 6378
710 9984 8874
711 2578 5190
711 4321 5967
711 6749 2390
712 908 17171
712 2729 10385
712 3997 9272
712 5046 922
713 3519 9419
713 3672 2928
713 7772 3490
714 2005 6451
714 3604 17269
714 6987 8080
715 7952 12792
715 8403 6258
716 1895 2894
716 5165 19779
717 1525 15330
717 2721 13994
717 4956 10918
717 5859 15768
717 6956 15664
717 7188 7715
717 7301 15747
718 1316 345
718 1755 19600
718 2034 18737
718 6974 2000
718 9550 6689
719 864 1896
719 3944 18425
719 7384 1175
719 9702 3498
719 9763 4240
720 2738 5622
720 6693 10923
720 9499 8014
721 5001 14577
721 5462 9707
721 6762 17566
721 7913 8629
722 6959 14510
722 7076 1435
722 7159 6211
722 8158 19794
723 9498 2010
723 9805 1499
723 9818 18013
724 1178 924
724 1311 6836
724 1565 4686
724 8139 63
725 2440 19446
725 6684 4021
725 8926 18795
726 4639 15312
726 4719 16083
726 8100 13352
727 2874 3199
727 6310 14912
728 6635 19718
728 8060 17094
728 8690 13114
729 5303 4011
729 8232 19788
729 8517 15546
730 2267 5986
730 2379 3848
730 6385 11068
731 2558 18411
731 5875 12056
731 7229 7079
731 8025 10953
731 9259 4487
732 1549 2469
732 1728 15629
732 5345 13730
732 7078 11836
732 8026 16050
732 8377 2874
732 9153 2825
733 4903 6689
733 5267 6920
733 9676 2398
734 1753 18148
734 5180 4132
734 9229 5512
735 1124 15292
735 2650 5091
735 3791 14105
735 6607 17353
735 6664 4211
736 3123 8697
736 4260 7403
736 9466 554
737 1760 4526
737 4374 10017
737 7487 17655
738 1230 17160
738 3237 8274
738 4259 16720
738 7354 2431
738 7970 14362
738 8789 4912
739 1611 778
739 8195 5280
739 9757 1289
740 1463 10875
740 2131 19236
740 2733 17293
740 3621 4294
740 3808 3737
740 3973 10925
740 4800 6802
740 7980 18425
741 2822 19715
741 5611 1365
741 5751 4447
741 5878 15508
742 1413 12511
742 1687 8595
743 2053 2814
743 3694 90
743 6415 9431
743 6726 4300
743 8851 13070
744 2437 2476
744 3719 3532
745 3101 8645
745 4812 14975
746 906 17168
746 1712 16635
746 1811 10053
746 7478 9863
746 8901 18220
747 1221 5153
747 2949 12487
747 7405 11576
748 2089 2540
748 4103 9969
748 5295 17032
748 7433 1181
748 7944 1337
749 4266 4725
749 6370 9990
750 5447 9133
750 5886 3645
750 6515 7816
750 9517 12153
751 2669 16220
751 4478 5290
751 8060 10245
752 3690 11796
752 4508 18305
752 7827 12438
753 2942 5201
753 6205 5961
753 7487 5265
753 8861 15790
754 4896 1970
754 8025 17637
754 8946 5330
755 989 247
755 2823 10248
755 4112 16546
755 8826 13642
756 1859 17223
756 6823 1107
756 7291 15386
756 9291 15302
756 9353 12418
757 3149 11029
757 4557 304
757 6873 14228
757 7206 19888
757 7898 10125
757 8438 8385
758 4419 10854
758 8835 3356
758 9171 18270
759 5106 15886
759 7799 10713
760 2510 1024
760 4149 3664
761 3790 4628
761 4714 831
762 968 16762
762 1315 2929
762 4528 9167
762 5787 14075
762 9780 2031
763 4321 5609
763 5772 18584
763 7149 8394
763 9604 10833
764 4177 187
764 4344 207
764 4602 6724
765 1334 17406
765 2416 11173
765 5392 11653
766 3921 1814
766 5642 3959
766 8361 18358
766 9701 17482
767 1162 11491
767 5189 3265
767 6172 13030
767 6803 351
767 8379 10571
767 9413 19088
768 3285 721
768 8776 6840
769 3034 1298
769 6521 5465
769 8279 4743
770 1004 11577
770 4280 19787
770 5781 12456
771 1878 447
771 5274 1865
772 3935 1707
773 960 8180
773 1264 10901
773 8725 6113
774 1490 10266
774 2917 3961
774 4460 9190
774 5564 8330
775 983 15384
775 2674 12115
775 2810 19855
775 2886 13213
775 3287 7779
775 5661 15055
775 8299 13483
776 1609 15137
776 9275 14219
777 1186 5213
777 4137 14164
777 7803 1997
778 1829 18548
778 1892 19620
778 6597 17237
779 4771 2704
779 7503 2413
779 8576 16861
780 1837 10604
780 3440 5468
780 5277 19275
781 2737 355
781 5183 6713
782 2665 19770
783 2190 284
783 9602 7166
784 960 66
784 971 7199
785 2163 11269
785 2514 1376
785 2620 8477
785 2694 19750
785 3841 14368
785 3974 966
785 4315 2533
785 6013 16275
785 8775 5887
786 1110 17996
786 1906 15690
786 2451 8611
786 3083 2456
786 4225 10457
786 5064 12323
786 6184 9016
787 3320 9746
787 3920 15440
787 5587 18793
787 7161 7917
787 7491 783
788 3198 15728
788 8406 19048
788 9912 1778
789 2956 55
789 9199 12111
790 2097 3450
790 4947 5166
790 4970 3651
790 8497 11287
790 8694 9389
791 1316 10053
791 3301 15864
791 4165 6852
791 4575 14640
792 960 12503
792 6058 18125
793 3850 13554
793 8124 262
794 3824 5160
794 6977 13893
795 1139 2891
795 5177 1897
795 6740 9700
795 8214 10650
795 8588 11715
795 9116 18917
795 9128 12745
796 883 2300
796 6053 14492
796 9653 19343
797 955 446
797 2094 13568
797 2368 8780
797 4353 18228
798 1666 17645
798 2089 13554
798 5071 9700
798 6896 13895
799 2897 767
799 3474 15615
799 3728 14008
799 9366 18268
800 1748 3641
800 3903 2028
800 4713 7081
801 3201 5396
801 4385 15180
801 8820 4110
802 1669 15335
802 3487 10265
802 6145 1806
802 6254 10319
803 1200 15544
803 7320 11433
803 7604 5328
803 8348 16445
804 4852 5921
804 5085 11003
804 5628 7013
804 7505 7172
805 4549 6644
805 8161 15955
806 2018 1029
806 2893 2030
806 3360 525
806 6490 4940
807 1213 7656
807 2134 4683
807 5574 1053
807 8982 6148
807 9204 9930
808 1140 8911
808 2008 3387
808 3056 5236
808 6042 17135
808 6281 11773
809 1671 6045
809 2663 13319
809 9514 433
810 1514 17918
810 2426 15449
810 2815 10625
810 9822 637
811 1199 19213
811 1472 18586
811 5929 2121
812 2172 93
812 3969 9732
812 5360 17738
813 881 9994
813 5128 252
813 8072 14922
814 1483 3114
814 1519 2132
814 3069 17575
814 5389 2548
814 5990 14019
814 6732 477
814 7374 11639
814 8928 13024
815 5693 15302
815 9189 8556
815 9310 10520
816 824 7610
816 6363 14749
816 9817 12793
817 4507 19442
817 7617 15914
818 3774 2453
818 8844 5755
819 2272 16520
819 4044 19704
819 5472 15798
820 6467 7944
820 7218 14282
820 8522 7569
821 1366 12312
821 5594 8708
821 6230 13273
821 6946 11031
821 9651 6299
