10000 19999
414 1518 -14227
414 5100 14255
414 6042 -19649
415 2418 6340
415 4959 -17111
415 7283 8547
415 8522 -17702
416 662 -9848
416 2211 -3097
416 4946 -10080
417 554 -18115
417 954 -2620
417 6694 -363
417 9917 9740
418 1993 5193
418 6078 -9316
418 6090 5746
418 8029 13941
419 1921 19610
419 4335 -8913
419 8340 16173
420 1544 17490
420 2845 -19926
420 3029 -12466
420 4368 19108
420 5111 -18130
421 552 2869
421 1703 12330
421 2354 539
421 3843 8857
421 5343 6046
421 5453 12535
422 2974 19293
422 5763 -4149
422 8364 13375
423 1273 14939
423 7636 -18165
423 8173 1787
423 9679 11904
424 1224 -495
424 2123 9449
424 4993 -12121
424 9567 18048
425 824 -7153
425 2718 -3949
425 5848 -14821
425 8409 -17072
426 3101 -11959
426 4938 -5502
426 5586 2490
426 8772 -1332
427 3615 -5341
427 3690 -156
427 8956 -6395
428 2283 16583
428 4156 12501
428 5800 -10071
428 7760 9823
429 1618 177
429 3330 -14723
429 5773 10581
430 1133 -12404
430 7440 -3991
430 8925 -2789
431 3090 6216
431 4880 -13510
431 6674 -10786
431 8950 1319
432 1005 19057
432 3416 -8514
432 7440 -720
433 1035 -12644
433 2344 16476
433 2641 5689
433 9179 -7176
433 9487 1959
434 5456 -10350
434 8216 -8186
434 9227 6935
435 3323 -17169
435 9949 -5702
436 529 18585
436 1249 -45
436 1479 -10272
436 3167 10191
436 5810 -15948
436 9653 183
437 2687 -13577
437 4723 -17610
437 4869 11187
437 5094 19185
437 6635 -2537
438 6035 -16374
438 9076 -1753
439 1501 18947
439 3259 10301
439 3873 11192
439 4840 19777
439 5458 8246
439 5882 -13716
439 6942 -3418
439 7529 -17890
439 9239 18759
440 996 1997
440 3445 2837
440 5407 -15299
440 9185 -8490
441 3088 -4489
441 3843 -7736
442 1857 -2338
442 3239 8192
442 6136 2972
442 8110 16759
443 3037 -18228
443 3095 3107
443 7541 6117
444 2234 -6773
444 5321 -2366
444 7024 -19744
444 8586 -1251
444 8767 4377
445 2614 8082
445 3007 -17166
445 3283 10970
445 3415 -10116
445 6408 17571
445 7068 16712
446 770 -17153
446 3535 -14780
446 3778 2724
446 8685 -12909
447 4323 -16163
447 4606 -5206
447 6215 10245
447 7553 -17043
447 8786 -18379
448 546 -9903
448 2207 -17204
448 4271 -4474
448 6029 19180
449 1827 -13211
449 2341 14237
449 3121 17119
449 4047 -1944
449 8445 9839
450 8267 -16851
450 8312 -4400
450 8790 919
450 8923 -15083
451 2846 19446
451 4214 -17947
451 5739 7453
451 8751 12967
452 1045 15351
452 2114 18038
452 2492 -6726
452 3338 1537
452 4255 19183
452 8173 -10000
452 8568 2829
453 494 6116
453 2278 3840
453 9614 -3076
454 2729 -6980
454 3157 -7706
454 7112 -17147
455 4010 -18056
456 1596 -14766
456 4226 7433
456 6070 18413
456 9811 4758
457 1195 17909
457 4066 -7893
457 5888 18364
457 8070 -19673
458 7833 -18825
458 9212 -2260
458 9373 1376
459 2583 -11155
459 3935 15730
459 4320 8646
459 5355 -13722
459 5608 -9135
459 6219 2923
460 1240 -19396
460 4707 -9754
461 3658 12326
461 3946 2750
461 6574 8603
461 8352 -16304
462 1153 -4085
462 5937 10585
463 2876 -7732
463 9504 2305
463 9832 3616
464 1038 -4343
464 3981 -410
464 8325 3760
465 3935 8058
465 4962 -4752
465 5594 -16891
465 5816 -12834
465 7677 5740
465 7966 2711
466 1487 -8144
466 1807 -19151
466 6519 -5886
466 7261 18608
467 5041 -2252
467 5951 -8188
468 853 -166
468 5551 18662
468 6047 14263
468 6420 1798
468 7300 -4150
468 7654 -3871
468 9353 -16988
469 1826 -18432
469 5365 -5106
469 5621 9196
469 7299 -9785
470 2575 -6381
470 7355 -12659
470 7464 -1092
470 8524 4177
470 9764 -19983
471 4107 -15982
471 5552 -18066
471 6356 7416
471 7474 7006
472 1190 -8012
472 3307 -12284
472 7027 7210
473 4903 -10764
473 6621 3995
474 2755 435
474 4295 11347
474 8379 -14784
475 2553 457
475 3155 -14822
475 6081 16606
475 8511 11860
476 5157 -15821
476 5753 -18365
476 5765 18649
476 7314 -17829
476 8953 2836
477 815 -1898
477 2180 -4876
477 2385 -1661
477 8936 15514
478 2002 -1282
478 3061 -8395
478 4672 871
478 7961 -7926
478 9835 18569
479 1206 9803
479 1380 17976
479 3367 -1574
479 5259 18758
479 5985 -15340
480 6607 13700
480 8207 19235
481 852 16449
481 3996 16071
481 6039 -15716
481 6504 -16369
481 7329 -17797
481 7357 2840
481 8479 -17833
482 2021 12595
482 7622 1152
483 6320 19861
483 7722 5377
483 9449 -13703
483 9497 -12880
484 5331 -5105
484 5663 19843
484 6987 10658
484 8687 -11746
484 9136 8417
485 929 -17773
485 3057 16326
486 1697 10367
487 2169 3025
487 5129 -16014
488 2179 1575
488 3790 8140
488 6458 -9540
488 9786 -12546
489 2351 -14005
489 3231 18876
489 3688 1960
489 5379 -6839
489 8452 -19165
489 8725 -7440
490 6617 -14182
490 8259 5815
491 975 -19101
491 8992 -12327
491 9995 13308
492 3606 -7754
492 6092 9009
492 9480 -11344
493 6017 -16854
493 7351 14791
494 3773 -13158
494 5338 -13521
494 9588 -16604
494 9908 16311
495 1077 11564
495 2537 -4065
495 3166 782
495 3737 -16753
495 4619 1134
495 7501 10759
495 8155 5568
496 2686 -18365
496 3717 -5729
496 6368 -2356
496 6402 -18774
496 8845 19042
497 2035 3548
497 2525 11492
497 6692 -7419
497 7341 4307
497 9598 -9494
498 1617 19011
498 3578 -1120
498 4285 9806
498 4559 8506
498 7739 16119
498 7928 -10360
498 9745 -4480
499 3110 -19704
499 4535 14181
499 6572 17837
499 7520 4844
500 2282 -14830
500 3262 19534
500 5393 12867
500 7547 16081
500 7974 -6841
500 9874 3618
501 6686 -1186
501 9681 -2706
502 3726 2026
502 5458 -9651
502 8015 7880
502 8669 17438
503 2027 -18966
503 4951 2810
503 8821 -7758
503 8963 17252
504 857 -13196
504 5609 -5601
504 6004 -12973
504 7179 -2946
504 8362 12421
505 3858 17302
505 3990 -17213
505 6470 200
505 8322 14986
506 3431 -9583
506 3530 11344
506 4941 -2493
506 7382 -9337
507 3678 -12879
507 5955 -13083
507 7447 19266
508 5538 19717
508 7059 18247
508 8568 1028
509 5213 17749
509 6474 6284
509 8635 -19404
510 3499 201
510 3641 840
510 5187 -13896
510 6106 9705
510 7012 -17266
510 8639 -15563
511 2804 -5615
511 5266 19551
511 7699 -10770
512 1129 -6674
512 1517 17697
512 3951 3482
512 5360 -5399
512 5921 -17458
513 2004 -16971
513 2725 -13101
513 7475 -15764
513 9447 -16700
514 3855 -5698
514 4586 8959
514 6920 2098
514 7894 18212
514 9001 4654
514 9041 -2746
515 5696 -10665
515 6489 1761
515 7784 17320
516 1891 -19082
516 2980 -457
516 3037 3652
516 7240 -13714
517 3602 -14643
517 8022 -12173
517 8784 9820
518 1144 -2586
518 8551 -17891
518 8636 4102
518 9604 -3378
519 1903 10723
519 6060 14855
519 6214 1011
519 8679 -11850
519 8952 16130
520 2663 2820
520 4219 -13070
520 4315 -13626
520 4580 9577
520 5244 11390
520 5656 17554
520 6046 -7158
521 669 -921
521 1280 -16448
521 6435 2230
521 6858 9514
522 2159 14600
522 4675 -13844
522 5132 9817
522 7759 4621
523 4366 2217
523 4844 -14760
523 5627 11872
523 6846 -16854
523 8699 5168
524 2104 9968
524 7318 7221
524 8705 15985
525 2076 3734
525 3719 5607
525 5943 15150
525 6260 8401
525 9433 -5861
526 1785 18452
526 1914 623
526 3379 -251
526 6758 3357
526 6901 -19168
526 7443 14105
526 9893 -3421
527 5122 -10996
527 8730 19493
528 818 -13603
528 894 15731
528 1478 -12647
528 4159 5102
528 6125 -15076
528 9792 14858
529 1542 -1854
529 6430 -10139
530 1186 4317
530 1430 2650
530 3104 -2505
530 6618 -11065
530 7316 14229
531 756 -2976
531 1883 -3232
531 2991 -14712
531 5236 -3242
531 6442 -5101
532 2200 246
532 3660 -835
532 6583 6011
533 4033 -8648
533 4216 -17344
533 7607 -9896
534 684 1477
534 9576 -2444
534 9707 -18204
535 1835 10928
535 4262 -15360
535 9709 -8298
536 3412 -18645
536 3587 9897
536 6983 -13725
536 7726 -19991
536 9416 2017
537 3680 19387
537 4618 -11323
537 4774 4629
537 6568 13926
538 978 77
538 4890 -3950
538 5876 -16072
539 3209 10117
539 4127 14226
539 6749 14515
539 7504 3022
540 1235 -12255
540 3431 -2466
540 4325 -5944
540 5314 8110
540 5425 16115
540 8270 -7316
540 8899 -2138
540 9757 -6115
541 1167 4155
541 1901 1039
541 2713 -18924
541 8585 10470
541 9022 17346
541 9665 -8484
541 9703 -16658
542 3676 -11269
542 4656 -11932
542 7232 -10727
543 1079 -5088
543 4439 2744
543 5631 -15182
544 3368 -11933
544 5652 -17029
544 7999 -14930
545 2725 -14259
545 2797 -14455
545 2904 10913
545 4111 6784
545 4904 10712
545 7243 13079
545 9999 -15017
546 5984 -12421
547 1125 -19893
547 1389 10193
547 3153 18568
547 4239 -9373
547 6884 3995
547 7799 15738
547 8009 -6415
547 8412 -18137
548 3000 -3808
548 6694 -19703
548 8851 11690
549 2984 13607
549 4278 -15541
549 4539 1864
549 8055 -13148
550 1519 4456
550 1927 -2173
550 5758 -7082
550 5890 -7453
550 6171 -4023
551 6380 9435
551 6611 -18690
551 7028 4717
551 8259 -8243
552 560 7320
553 6290 18583
553 9211 16791
554 4742 -11351
554 5108 -6199
554 7135 -12262
554 7514 -13945
555 2087 16460
555 3981 17667
555 7219 -13000
555 9322 -16688
555 9488 19695
556 711 17001
556 1236 -3386
556 4005 -8534
556 5409 42
557 1733 -8370
557 3819 -2495
557 7272 -7133
557 9305 -15535
558 982 -15219
558 3790 124
558 4005 14575
558 5761 11340
558 6084 -4268
558 7385 -19035
558 7689 -6606
559 4269 4879
559 4367 -17040
559 6111 -8247
559 6151 -17400
559 7598 1690
560 4777 -9804
560 5585 11198
561 771 -6748
561 3288 12210
561 6920 2211
561 9262 10855
562 2941 -12649
562 5441 -2351
562 9041 5701
563 2150 16966
563 5441 2133
563 6737 -11844
563 8933 -11418
564 1153 -7987
564 1271 -18713
564 1335 10649
564 6560 -5478
565 691 -15727
565 9526 1206
566 819 -11349
566 2161 -10396
566 7550 -12491
566 9775 19860
567 4093 4837
567 4893 -14664
568 3133 14098
568 3846 3298
568 6318 13049
569 1777 8803
569 3056 -16133
570 710 -3528
570 1572 2541
570 5931 5624
570 6442 -644
570 6595 11607
571 4816 -4377
571 8557 -8694
572 1822 19800
572 2815 3555
572 2989 -10918
572 4522 -6559
572 6202 -15183
572 7284 -17699
573 2021 6059
573 3492 284
573 5966 6887
573 6330 -6559
574 1727 -19992
574 3972 -13419
574 4262 -9888
574 5019 12862
575 6568 -19082
575 8934 -12046
576 655 12810
576 2881 -13158
576 3138 16365
576 6406 18224
576 8715 -12694
577 726 17857
577 3798 3063
577 5021 16800
577 5750 -14544
578 2372 -16181
578 7523 8867
578 7836 -2159
579 961 3313
579 2975 11917
579 3269 11297
579 4094 -15665
579 4106 -15908
579 6880 -19288
579 8688 7515
580 1787 11280
580 4241 -8779
580 5437 5831
581 732 -5609
581 3001 -17815
581 4996 15732
581 9177 8008
582 4074 3236
582 6464 17978
582 7019 -10138
582 9175 6679
583 926 9439
583 1367 -12564
583 7664 -15625
584 1116 -3147
584 1866 -19699
584 2313 -19301
584 4794 9823
584 5482 771
584 8067 3165
585 2637 12047
585 4770 6261
585 9926 -1915
585 9946 -16801
586 1978 -16941
586 5944 -10964
586 8967 14173
587 3105 -6488
587 6306 -775
587 6341 15650
587 7888 -14087
587 9914 2170
588 626 7683
588 1363 -8005
588 1883 -4543
588 7727 -19328
589 2559 15540
589 6271 5909
589 6806 8915
589 6977 17607
590 1702 3458
590 1863 15929
590 5603 -10777
591 2001 -16893
591 2496 -19005
591 6649 -10364
592 6266 17806
592 8482 2403
592 8911 -11539
592 9914 13343
593 962 7481
593 2768 -14792
593 8308 -192
593 8631 9001
593 9991 -11409
594 2058 -2933
594 2303 -6372
594 6508 6815
594 8621 7113
595 764 14638
595 1878 19016
595 7110 15130
595 7299 -12297
596 1752 -2349
596 2172 7557
596 5388 -10193
596 6094 -1150
596 8775 -11458
596 9748 -14291
597 1175 -14939
597 2745 11576
597 3708 -17851
597 4072 -15553
597 8846 -8264
597 9824 3685
598 1825 -8372
598 5721 6215
599 2281 -14396
599 3658 -8444
599 6649 15115
599 6662 -11723
599 6779 3458
599 9870 -19693
600 2653 -6565
600 4010 -14248
600 6270 7887
600 7522 2300
600 7602 6201
600 8708 13105
600 9292 11356
601 1124 10605
601 4737 590
601 5733 3645
602 1163 -14745
602 3603 -299
602 4347 19868
602 4906 -15339
602 5556 -16120
602 5781 14010
602 6902 -14299
602 7624 10842
603 5253 8177
603 6651 -2698
603 7762 2620
603 7792 2161
604 6006 -999
604 8582 -12866
604 9413 -3328
604 9839 7067
605 2155 -3319
605 2711 -11700
605 4334 17852
606 905 -3510
606 5307 16123
606 8004 -14482
606 8183 -7751
606 8996 -13306
607 728 -13569
607 8458 17332
607 8935 17250
607 9640 -1555
607 9906 1873
608 718 -684
608 5095 12945
608 5107 6062
608 8154 -6245
608 9946 -14460
609 4363 -14784
609 4418 -17835
609 4482 -10652
610 3013 11085
610 7602 -12811
611 772 -10788
611 1863 -16894
611 4600 19485
611 7776 -699
612 2417 -16966
612 5133 -2719
612 8487 -9763
613 774 15272
613 1431 -18886
613 2773 -19169
613 3946 -1760
613 4734 -25
613 7890 -10909
614 1969 -8102
614 5406 2518
614 7050 -9790
614 8797 17130
615 5669 -1114
615 5768 -1706
615 6272 -14435
615 6872 -5993
615 7207 -17477
615 8513 15826
615 9389 17106
616 740 -8555
616 2859 14855
616 6136 19552
617 821 -5102
617 7715 7874
618 3198 -18228
618 5835 -8227
619 3978 7482
619 7996 -12642
620 5282 13211
620 5755 14010
621 913 -5397
621 3242 3357
621 4944 -14188
621 6847 2780
622 2453 -8040
622 2793 -9197
622 2825 -1628
622 3317 -1134
622 5203 -9500
622 5276 17465
622 6328 1206
622 9348 -5466
622 9873 5976
623 3881 -9242
623 4113 15377
623 4901 5578
623 6817 18749
623 8182 19896
624 5341 -16564
624 7403 -18355
624 9547 -1112
625 859 -8564
625 949 -15351
625 3268 -4457
625 5588 -18297
625 6736 7778
626 1621 -179
626 2610 -10100
626 3319 -7088
626 3648 15004
626 7328 13459
627 4954 -13861
627 8478 -12106
628 2775 -11042
628 5524 -8501
628 6035 -17179
628 8161 5487
628 8205 11603
629 2517 11330
629 2966 -4666
629 3358 18341
629 4775 -7624
629 8164 -15915
630 2218 -16468
630 5142 -284
630 6211 5740
630 6744 13641
631 2062 16421
631 2383 -1626
631 2573 3491
631 7496 -12665
631 9158 3170
632 3939 14901
632 5844 12116
632 6224 -14508
632 6742 2940
632 7650 -7438
632 9112 -19001
633 1891 1299
633 5358 -10243
633 6486 -2635
633 7447 7669
634 3250 9719
634 6885 2212
635 1520 12570
635 4050 8219
635 4441 7627
635 8392 14261
636 3929 -6262
636 8311 17966
637 2067 -10354
637 3250 9709
637 3283 -18304
637 6459 14040
637 7015 -16585
638 957 17815
638 2840 -9029
638 7551 4826
638 8052 -533
639 3948 -9042
639 5152 -11622
639 6729 10902
639 9777 11829
640 6118 10114
640 7239 -3283
640 7518 19696
641 2785 -17092
641 6032 12108
641 9915 -13594
641 9935 3668
642 4337 5550
642 4391 -16089
642 6824 18726
643 1623 16557
643 2218 4917
643 2777 -19667
643 8099 18996
644 1557 10595
644 3900 -9545
644 7285 -13825
645 2454 -3006
645 3134 6966
645 5424 -15563
645 5666 15139
646 4880 -17261
646 4961 10276
646 6289 7095
646 7782 -8672
646 9213 -3574
647 6139 1949
647 6841 10651
647 9414 19102
648 3750 12290
648 4915 6418
648 5399 9296
648 7036 3936
648 7409 -13891
649 4601 -5041
649 6538 -9690
649 7996 12186
650 3884 -2221
650 5085 19440
650 9252 16757
651 1702 5251
651 8824 8227
651 8991 17136
652 3954 13405
652 7382 -5854
653 817 -8220
653 3130 -2804
653 4279 11644
653 4389 -2176
654 2568 -17818
654 3747 -4857
654 6247 -19655
654 9858 -19379
655 5628 -14187
655 7003 -12486
655 7069 -15317
655 8342 3794
655 9020 8228
656 2214 -19576
656 2722 2364
656 3125 5474
656 6100 3345
657 1321 10567
657 4950 -8863
657 8581 19103
658 1292 8022
658 3753 -2223
658 7136 11183
658 7272 -9164
659 2041 -1047
659 2085 10889
659 3066 -6230
659 6981 16169
659 8255 -12909
660 4901 14150
660 8822 3671
660 9893 -4779
661 1226 -170
661 2226 -4400
661 6122 -16426
662 8129 12466
662 9595 12830
663 2750 13323
663 6387 -14033
663 6860 -10753
664 3825 14894
665 1559 8724
665 1688 10840
665 6663 8066
665 8741 -19036
665 9296 -3953
666 2734 -9366
666 8755 -18627
666 8844 9691
667 1670 -1661
667 1934 -15925
667 6214 1113
667 7193 12183
668 2563 -341
668 8343 -6107
668 9165 11520
669 7375 -17226
669 9983 -15289
670 954 -12772
670 1899 14608
670 6505 2422
670 7926 -14573
671 5944 3538
671 8776 4000
671 9911 6899
672 888 4200
672 5744 16948
672 9471 -724
673 3640 8830
673 5264 10709
673 5850 -9526
674 2164 -10944
674 2335 -17351
674 4860 -2647
674 9564 5339
675 4180 -16083
675 4608 -17010
675 7841 -18462
675 9094 -1830
675 9854 16416
676 695 -9187
676 1168 -10041
676 3758 -18541
676 9745 15055
677 1169 11096
677 2789 2155
677 6361 16626
677 6901 16838
677 9402 -3605
678 742 -9129
678 2411 -11908
678 3184 -14066
678 3324 6185
678 4099 -3265
678 4916 -14580
679 1493 -2743
679 2670 -12600
679 7443 696
679 8199 -1650
680 1323 18323
680 4869 -711
680 5603 -18505
681 1813 2523
681 1816 12101
681 7460 13546
682 7603 532
683 2314 -15999
683 2427 -2644
683 3790 588
684 2073 17488
684 6016 -16967
685 961 -19341
685 3413 -5394
685 4322 4694
685 5661 -9797
685 7066 -5968
685 8104 -11516
686 1423 14971
686 6372 7601
686 7035 -9092
687 1117 16605
687 3850 -17920
687 8256 -13083
687 9758 -15464
688 2841 -11530
688 9556 -1280
688 9757 -7689
689 2606 9862
689 4870 6193
689 6455 902
689 7275 14313
690 2464 19157
690 3504 -18597
691 1400 5706
691 4626 14635
692 1271 5253
692 5049 -15888
692 7753 9200
693 1209 5824
693 3125 11728
693 4024 -17145
693 8884 6380
693 9304 -312
693 9545 13843
694 1053 -5912
694 7490 2790
695 3239 18954
695 4499 2899
695 4869 -4439
696 2831 -6364
696 3299 -1335
696 5284 10486
696 6394 -7616
697 2731 2966
697 4182 11564
697 5460 2368
697 5928 12746
698 2335 2883
698 2982 7055
698 4576 6957
699 1864 2697
699 5581 11292
699 6558 -5995
699 7471 11276
700 929 -3566
700 1052 7485
700 1316 -6235
700 3924 -17583
701 2628 694
701 2828 -18885
701 3483 18732
701 7439 -15596
702 1918 302
702 5742 18185
702 6534 -18663
703 1454 2518
703 4402 -827
703 5652 1650
703 6190 9747
703 9134 18684
703 9582 8919
704 2484 6634
704 3715 -4848
705 4236 16767
705 6143 -6446
706 6284 4956
706 6409 11713
706 8896 -5913
707 5503 11383
707 9384 -5674
707 9836 17850
708 2249 19353
708 4178 9288
708 5225 -4771
708 5271 3646
709 2277 -17412
709 3436 1826
709 3975 8869
709 5455 -19362
709 7798 11113
709 8918 -10405
710 4053 -17656
710 6070 7187
711 2029 9054
711 9715 -1765
712 1357 -15756
712 4212 15230
712 5365 -543
712 8166 251
713 6706 12120
713 6935 -7669
713 9685 9139
714 1264 14012
714 2191 9185
715 2041 -16476
715 4740 19296
715 7742 -19915
716 2007 -11589
716 2631 1523
716 4771 13881
716 5839 13130
716 6134 18403
716 7028 -14731
716 9560 -1017
717 1289 16204
717 2452 -10318
717 4586 475
717 5292 -14870
718 5385 -8107
719 6183 15436
719 7148 -7781
719 7227 -4418
719 7759 4536
720 920 -17011
720 2275 -19986
720 4562 11284
720 6063 6064
721 3521 3126
721 4564 -16856
721 6870 -6284
722 4621 9066
722 5796 -17989
722 7196 5744
723 6669 -4390
723 7175 16709
723 8658 4693
724 3246 7520
724 7838 -12265
724 8708 -16963
725 2739 8322
725 6177 -8453
726 1405 16756
726 1879 -13052
726 9670 -11291
727 1895 2052
727 6987 -8438
727 8309 -18278
727 8314 -9525
727 9147 -7001
727 9267 -11404
728 4878 -3177
728 7756 19615
728 9055 -484
729 1034 14677
729 2970 12637
729 3387 -17888
729 5175 2195
729 6200 -15919
729 7049 2446
730 1244 9191
730 1446 4236
730 6317 -8169
730 6590 17236
730 7911 5464
730 9122 -8502
731 5449 -8894
731 5707 -2938
731 8064 6502
731 8287 -9986
732 2597 -13007
732 9029 -1799
733 1829 9097
733 8990 -18976
734 7854 -1055
734 8514 -969
734 9879 -7522
735 1597 -15729
735 2525 10157
735 4231 -807
735 5876 -14269
736 4538 -5653
736 5848 2347
737 8152 815
737 9104 -2129
737 9357 -3554
737 9766 18696
738 2874 15821
738 9489 7821
739 754 5703
739 2896 3371
739 4532 -4655
739 4593 15803
739 4877 18363
739 5565 5897
740 1213 9940
740 5797 8503
740 6201 1523
740 6734 -1153
741 3409 8793
741 6967 -8893
741 8678 -8546
741 9084 9846
742 2217 -8925
742 2319 -8773
742 6528 -7808
743 3380 2909
743 4041 6500
743 4584 -832
743 5692 14335
743 5808 10244
743 8668 5364
743 9619 8559
744 1935 18068
744 8274 4999
745 3047 19064
745 3585 6377
745 4992 19628
745 6541 -1379
745 8868 7928
746 2606 12561
746 6381 -7455
747 2053 -9950
747 6455 7620
748 1258 6213
748 1370 -12436
748 1455 13347
748 3360 13200
748 5999 1423
748 6281 8732
748 6550 13774
748 9111 -15741
749 1226 12642
749 2620 -19330
750 6633 -13231
750 6749 -15691
751 2454 -17377
751 3581 -2199
751 7022 9448
751 8090 -8036
752 976 -4970
752 7729 -2562
752 9882 -5483
753 1335 13778
753 9755 -13483
754 5301 18926
754 7452 -17998
755 2649 -5535
755 4179 546
755 4709 -7371
755 6215 17191
755 9803 19137
756 2478 14644
757 3599 -17988
757 3683 4060
757 6547 19626
758 4220 11322
758 5576 -7289
758 5913 13071
758 8271 -16206
759 2018 -15246
759 4864 -8300
759 7813 18780
759 8863 -3035
760 927 -7303
760 2544 -14087
760 2592 -2330
760 2766 -14998
760 3566 13623
760 3594 13150
761 2730 10238
761 2979 8235
761 3609 -11276
761 5494 15203
762 3735 -11285
762 4593 -12290
762 7830 -4177
762 9038 -15289
763 1655 -6120
763 2281 -13840
763 7677 12588
763 9366 -17413
764 3289 -7982
764 5607 -6063
764 7634 -15861
764 8944 -11498
764 9917 -12572
765 1265 681
765 1268 -12652
765 2935 -16042
765 9203 9101
766 2214 2108
766 5401 13499
766 5896 11653
767 3611 -1666
767 7254 11213
767 9385 -10685
768 1775 -10929
768 6055 -18986
768 7093 1273
768 7456 -7351
768 8765 12622
769 2581 -14505
769 3013 15661
769 7056 -4593
769 7473 -2916
769 7966 19609
770 6299 3865
770 6925 -14084
771 1579 -16530
771 3979 17851
771 6811 330
772 2100 15202
772 3941 18779
772 6567 188
772 7589 14759
772 8292 -5131
